"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"278","Creades","12,7%","-7%","8,4","15,7","3,24","1,0","0,1","10576","47,6","0,7%","5,1%","-2,7%"
"2208","Creturner","-7,3%","2%","-0,9","-30,0","0,45","0,1",,"11","53,6","-0,1%","9,4%","-15,3%"
"1382","Crunchfish","-86,6%","-30%","-1,0","-0,7","-0,22","0,9",,"48","42,8","-9,0%","-73,6%","-11,6%"
"2253","CTEK","-4,0%","19%","-35,3","23,2","-1,00","1,4",,"980","41,9","-7,8%","-13,2%","-6,7%"
"58","CTT Systems","32,2%","-6%","22,8","41,6","-0,38","8,9","-2,9","2594","31,8","-4,4%","-10,5%","-10,8%"
"1366","Cyber Security 1","-8,6%","21%","57,0","18,2","-0,00","2,1",,"4","48,5","0,2%","-45,3%","-35,7%"
"2522","Cyclezyme","-73,9%","-30%","-12,6","-7,6","-0,76","6,0",,"29","63,3","5,5%","23,1%","25,2%"
"2359","Dala Energi","129,9%","-33%","0,6","-21,4","-5,19","0,8","0,0","2675","46,6","-1,4%","14,7%","-0,9%"
"245","Dedicare","27,9%","-20%","5,5","7,9","-4,39","1,5","-0,2","457","42,0","-0,4%","-13,4%","-4,6%"
"2080","Desenio",,"78%","10,6","-65,8","0,01","-0,3",,"377","30,1","-36,8%","-16,7%","-48,2%"
"1565","DevPort","22,8%","-14%","5,7","7,6","-0,67","1,7","-0,3","234","44,0","0,1%","-16,2%","-4,9%"
"2321","Devyser Diagnostics","-24,0%","-18%","-27,6","-13,0","-4,81","4,9",,"1697","36,1","-4,6%","0,4%","-18,7%"
"449","DexTech Medical","-43,0%","-59%","-10,5","-9,9","-0,28","2,7",,"74","50,0","-4,3%","-3,1%","1,5%"
"283","Diadrom","-775,9%","-36%","-16,1","12,7",,"6,7",,"59","44,6","-1,3%","-2,6%","-1,5%"
"2237","Diagonal Bio","-41,8%","-3%","-0,5","-0,3","-0,00","0,2",,"17","46,6","3,9%","-32,8%","-6,0%"
"62","Diamyd Medical","-328,9%","-69%","-4,4","-4,9","-0,01","5,5",,"852","29,6","-1,6%","-11,8%","-18,1%"
"1720","Dicot Pharma",,"-92%","-6,6","-6,6",,"4,5",,"503","53,1","10,1%","11,2%","3,1%"
"285","Dignitana","-257,1%","16%","-9,6","-42,7","-0,06","24,0",,"171","75,5","29,2%","4,8%","86,0%"
"282","DistIT","-21,5%","32%","-3,7","6,5","0,54","0,3",,"63","27,6","-11,5%","-3,4%","-26,2%"
"2419","Dividend Sweden","12,0%","-2%","1,2","8,5","-0,01","0,2","0,0","20","50,6","2,3%","-12,7%","11,6%"
"1902","Divio Technologies",,"-28%","-4,2","-3,6","-0,02","21,8",,"70","55,4","0,9%","18,4%","-1,8%"
"63","Diös Fastigheter","2,6%","52%","29,3","54,2","-1,89","0,8","-11,0","9521","47,4","0,1%","-11,5%","-6,3%"
"2128","Dlaboratory","-105,3%","-23%","-7,0","-10,0","-0,07","4,4",,"46","56,1","-1,6%","6,0%","7,1%"
"910","Dometic","-5,7%","21%","-22,1","7,4","-1,63","0,5",,"13508","30,1","-5,9%","-13,1%","-17,3%"
"64","Doro","23,9%","-26%","6,8","5,3","-1,46","1,5","0,1","844","47,7","-1,2%","16,1%","-6,5%"
"876","Double Bond Pharma",,"-64%","-4,3","-5,9","0,01","-17,6",,"37","57,4","-4,4%","-9,6%","-12,3%"
"401","Doxa","-47,3%","41%","-2,5","-4,4","-0,65","0,2",,"580","59,1","6,2%","-51,6%","10,1%"
"287","Drillcon","10,9%","11%","10,5","56,5","-0,87","1,4","-3,0","242","54,7","1,5%","-4,5%","3,8%"
"1917","Dug Foodtech","-34,8%","-6%","-6,7","-5,1","-0,00","1,9",,"107","71,8","17,6%","-24,8%","185,4%"
"65","Duni","5,1%","12%","13,7","-267,8","-9,96","1,3","-0,5","4709","49,8","-0,6%","2,0%","-4,6%"
"66","Duroc","0,3%","9%","21,1","17,2","-0,81","0,6","1,4","638","49,0","-1,3%","-8,0%","2,2%"
"602","Dustin Group","0,2%","21%","34,7","-14,4","-0,48","0,3","-0,9","1860","54,9","1,9%","-44,8%","4,7%"
"2329","Dynavox Group","11,8%","33%","31,7","7266,7","-2,70","14,6","1,1","6606","48,3","1,8%","9,7%","-1,1%"
"67","Eastnine","2,0%","48%","35,9","-2,7","-3,65","0,7","0,8","4101","45,8","-1,2%","0,2%","-9,2%"
"509","EasyFill","-83,1%","-2%","-1,7","-4,1","-0,01","1,1",,"26","47,8","-2,3%","-26,8%","-13,5%"
"1432","EatGood","-60,4%","18%","-3,1","-4,8","0,01","2,1",,"9","45,8","-15,1%","-17,6%","-13,2%"
"1883","eBlitz Group","-44,8%","-4%","-3,9","-17,5","0,16","1,2",,"197","54,5","1,0%","24,4%","0,0%"
"460","Ecoclime","-66,4%","-21%","-0,1","0,5","0,24","0,3",,"47","42,1","-0,8%","-30,1%","-5,8%"
"1776","eCom Teams","-0,7%","39%","6,6","-11,4","2,93","0,1",,"17","34,8","-42,5%","-50,2%","-72,7%"
"497","ECOMB",,"41%","-0,5","-0,8",,"-0,3",,"3","37,6","-7,2%","-55,5%","-20,7%"
"498","EcoRub","-26,7%","23%","-3,9","-2,4","-0,03","7,1",,"32","35,8","-10,5%","-6,8%","-21,7%"
"2241","Edyoutec","-16,8%","7%","-4,1","-1,8","-0,27","0,5",,"41","44,0","-14,7%","-12,1%","-28,1%"
"2254","eEducation Albert","-128,8%","-17%","-0,4","-1,2","-0,27","0,7",,"77","58,3","8,2%","-17,2%","22,4%"
"2221","Eevia Health","-56,4%","13%","-1,8","-1,6","-0,00","0,7",,"14","59,6","8,6%","-70,2%","21,7%"
"1404","Effnetplattformen","-110,0%","-64%","-3,8","-2,6","-0,02","1,8",,"39","41,4","-4,0%","-26,5%","-6,6%"
"332","Egetis Therapeutics","-144,7%","-30%","-3,5","-5,1","-0,00","2,8",,"1518","41,2","-4,7%","-7,6%","-22,1%"
"68","Elanders","1,4%","53%","14,6","69,7","-35,74","0,6","-0,5","2394","30,6","-3,8%","-14,0%","-11,8%"
"1609","Electrolux A","-3,9%","22%","47,7","-655,3","-15,84","2,5",,"25760","31,2","-3,4%","-1,9%","-12,5%"
"70","Electrolux B","-3,9%","22%","45,4","-624,6","-15,84","2,3",,"23190","28,1","-5,1%","1,5%","-10,7%"
"1930","Electrolux Professional B","9,7%","18%","16,7","-420,7","-5,07","3,2","6,3","18135","31,4","-6,1%","4,6%","-16,2%"
"71","Elekta","6,8%","12%","14,4","42,3","-4,70","1,9","-0,7","20559","32,9","-4,5%","-5,8%","-9,2%"
"2187","Elicera Therapeutics",,"-96%","-4,5","-3,3",,"5,0",,"142","67,5","3,2%","30,1%","24,2%"
"288","Ellen","-58,8%","-26%","-5,6","5,5","-0,01","2,1",,"9","25,2","-5,0%","-5,8%","-16,2%"
"2065","ELLWEE","46,8%","41%","3,6","7,6","-0,21","0,7","0,0","6","51,9","0,3%","-9,6%","13,1%"
"69","Elon","0,4%","19%","74,6","-13,3","-4,29","0,6","0,9","351","44,5","-2,7%","-1,3%","-5,6%"
"596","Eltel","-10,8%","19%","-11,9","10,3","-0,04","0,6",,"1182","59,5","3,4%","-3,0%","13,2%"
"2206","EMB Mission Bound","-36,0%","19%","-9,4","-14,4","-0,07","3,8",,"143","58,8","11,2%","-0,7%","49,7%"
"447","EmbeddedArt","-543,6%","-28%","-69,5","-493,2","0,02","94,6",,"646","69,9","6,5%","62,0%","127,9%"
"2105","Embellence","9,7%","12%","9,8","9,2","-0,61","1,5","0,3","810","40,7","-1,2%","3,8%","-7,0%"
"1374","Embracer","-54,9%","4%","-1,3","6,5","2,34","0,5",,"23894","40,3","-0,2%","-13,6%","-12,0%"
"1576","Enad Global 7","-5,9%","-5%","-5,7","-7,0","-3,48","0,3",,"1044","40,2","-2,4%","-9,6%","-5,8%"
"73","Enea","7,1%","8%","15,1","9,9","-4,64","0,9","0,1","1739","30,9","-3,7%","1,4%","-13,6%"
"1973","Energy Save","-14,5%","-11%","-5,4","4,2","7,61","0,8",,"144","52,0","-1,3%","-17,3%","-2,7%"
"1471","Enersize","-422,3%","-28%","-0,9","-0,9",,"2,2",,"15","42,0","0,7%","-22,0%","-5,0%"
"2401","Engcon","30,9%","-1%","47,7","72,2","-0,29","20,3","-3,0","14086","39,5","-4,8%","-2,7%","-12,5%"
"74","Eniro","15,7%","17%","7,4","8,9","-0,07","1,3","0,0","384","49,8","-3,1%","9,3%","-11,4%"
"1330","Enorama Pharma","-766,1%","14%","-2,9","-3,8",,"17,3",,"150","44,2","-7,9%","-34,9%","-0,9%"
"1518","Enrad","-7,6%","-12%","-229,4","-149,9","-0,12","11,0",,"289","49,8","-3,8%","-2,5%","4,9%"
"2560","Envar",,,,,,,,"226","53,8","0,4%",,"0,6%"
"465","Envirologic","42,1%","-22%","16,4","-73,7","-0,20","6,6","2,3","235","64,6","7,0%","-14,1%","1,3%"
"484","Enzymatica","-52,0%","-38%","-18,6","-15,9","-0,00","5,9",,"1044","67,1","7,8%","22,0%","120,5%"
"291","Eolus Vind","6,9%","39%","10,7","-1,7","0,04","0,8","-0,1","1308","39,6","-3,2%","-1,3%","-7,4%"
"30","Ependion","8,0%","25%","19,4","26,4","-9,50","3,1","-1,2","4179","74,5","9,7%","8,1%","23,2%"
"1711","Epiroc A","15,0%","18%","20,9","-210,7","-9,68","5,7","-3,7","245539","39,3","-2,3%","3,7%","-3,5%"
"1712","Epiroc B","15,0%","18%","18,4","-185,2","-9,68","5,0","-3,2","213982","36,9","-2,3%","1,9%","-4,0%"
"293","Episurf Medical","-228,2%","-49%","-0,5","-0,4","-0,01","1,0",,"84","55,2","0,2%","-22,2%","16,7%"
"466","EQL Pharma","14,9%","31%","41,8","-40,8","-1,39","9,9","1,0","2064","37,2","-2,5%","18,2%","-13,6%"
"1874","EQT","8,1%","10%","37,7","72,4","-0,00","4,0","0,1","388500","44,5","-0,6%","3,2%","-6,2%"
"1610","Ericsson A","0,0%","-13%","52,3","7,4","-4,79","2,8","131,6","264512","35,1","-4,2%","4,1%","-10,2%"
"77","Ericsson B","0,0%","-13%","52,1","7,4","-4,79","2,8","131,1","263641","32,6","-4,3%","4,2%","-10,7%"
"1611","Essity A","9,3%","17%","12,6","8,6","13,64","2,3","0,6","201221","40,9","-3,2%","-2,6%","-3,2%"
"1470","Essity B","9,3%","17%","12,6","8,6","13,64","2,3","0,6","201221","40,0","-3,1%","-2,7%","-3,4%"
"772","Eurobattery Minerals","-18,3%","-0%","-0,8","-0,4","-0,03","0,1",,"18","51,1","-16,0%","-59,8%","-28,6%"
"542","Everysport",,"-36%","-13,7","-38,4","2,25","6,8",,"114","65,2","5,3%","-0,6%","15,8%"
"1601","Evolear","-56,3%","61%","-4,3","-168,3","-0,11","0,6",,"5","45,4","-10,5%","-13,2%","-41,9%"
"79","eWork","71,8%","3%","12,9","14,9","-0,66","7,8","2,3","2361","41,4","-2,4%","1,4%","-5,8%"
"544","Exalt","0,3%","-8%","52,6","35,4","-0,00","5,3","-14,0","22","45,9","-3,2%","-1,2%","-10,0%"
"1355","ExpreS2ion Biotech",,"-78%","0,4","2,3","10,64","0,8",,"52","27,3","-6,7%","-18,1%","-26,1%"
"1968","Exsitec","6,9%","32%","20,6","-9,4","-21,93","3,3","-1,3","1491","40,5","-3,4%","-20,0%","-5,1%"
"1360","Eyeon Group","-10,0%","-9%","-79,9","-438,3","-0,34","7,1",,"431","47,7","-4,0%","-29,8%","-13,0%"
"80","Fabege","1,3%","42%","45,7","-74,4","-7,84","0,7","-3,1","27174","53,6","0,5%","-4,6%","-4,4%"
"81","Fagerhult","3,5%","16%","14,3","13,7","-1,48","1,0","-0,6","7389","31,5","-2,1%","-18,3%","-8,7%"
"2046","Fasadgruppen","0,0%","30%","18,6","-5,6","-16,77","0,4","-3,8","1002","28,1","-5,6%","-39,8%","-6,1%"
"83","Fast Balder","2,0%","49%","32,2","-44,3","-7,93","0,7","7,1","75470","36,6","-3,9%","-7,5%","-16,8%"
"393","Fastator","-67,1%","81%","-15,6","11,8","2,83","0,4",,"120","66,6","31,2%","1,2%","5,2%"
"2408","Fastighetsbolaget Emilshus","2,9%","51%","32,6","-8,4","-13,06","1,3","1,3","5998","49,6","-3,0%","4,9%","-13,4%"
"82","Fastpartner A","1,8%","43%","36,7","46,0","-0,34","0,7","-31,0","10627","41,0","-2,3%","-14,1%","-13,4%"
"1903","Fastpartner D","1,8%","43%","41,3","51,8","-0,34","0,9","-41,1","14070","49,5","-0,8%","0,3%","-3,4%"
"85","Fenix Outdoor","3,3%","8%","20,7","9,7","-1,32","1,7","-0,9","8332","34,4","-3,1%","1,1%","-6,9%"
"1788","Ferroamp","-151,6%","5%","-0,8","-1,0","-0,66","0,9",,"165","52,4","-1,7%","-45,8%","-11,4%"
"1546","Ferronordic","-3,6%","40%","127,8","7,2","2,36","0,5",,"706","28,1","-7,5%","-8,7%","-20,4%"
"1392","Finepart","-191,0%","0%","-1,2",,,"1,5",,"13","52,6","4,5%","-9,4%","-0,3%"
"86","Fingerprint Cards","-240,3%","2%","-0,1","-0,2","-0,00","0,2",,"187","39,1","-1,9%","-76,5%","5,1%"
"295","Firefly","41,6%","-22%","14,9","23,6","0,26","6,3","1,0","1107","59,5","2,6%","-6,9%","2,5%"
"2227","First Venture","-11,0%","1%","-5,9","-888,0","1,22","0,4",,"59","42,8","-5,5%","-14,0%","-9,3%"
"2284","Flat Capital","21,6%","-24%","9,9","-7,2","-2,43","1,8","0,0","1169","51,1","1,5%","21,2%","-1,7%"
"1877","Fleming Properties","2,3%","34%","14,0","79,0","-0,05","0,0","-0,1","370","53,6","-2,0%","-1,1%","-5,8%"
"1384","Flerie","-6,8%","-20%","-9,4","-70,0","-0,25","0,8",,"3439","40,9","-0,1%","1,7%","-7,3%"
"1713","Flexion Mobile","-24,7%","-30%","-8,1","2,4","-0,01","1,3",,"349","30,6","-3,3%","-11,9%","-14,0%"
"1556","Flexqube","-187,6%","6%","-3,3","-7,0","-0,35","2,0",,"102","52,3","-1,5%","-13,3%","-1,0%"
"1357","Flowscape","-51,1%","-23%","-19,2","112,9","-0,48","4,1",,"67","52,3","-0,6%","13,9%","1,2%"
"1690","Fluicell","-438,5%","-62%","-0,3","-0,3","-3,49","1,1",,"21","47,2","-0,2%","-28,9%","5,7%"
"1840","FluoGuide","-596,6%","-65%","-9,6","-10,5","-0,08","14,5",,"513","39,0","-6,2%","7,3%","-18,4%"
"1425","FM Mattsson","8,2%","5%","15,3","12,0","-1,20","2,0","-0,7","2175","60,0","1,4%","-3,8%","3,8%"
"87","Formpipe Software","3,5%","-3%","57,0","30,0","-1,16","2,9","-1,5","1422","56,2","0,1%","-0,6%","1,9%"
"2034","Fortinova","1,4%","47%","40,7","38,4","-0,00","0,5","3,2","1217","37,6","-3,3%","-8,4%","-5,2%"
"589","Fortnox","40,4%","-19%","59,1","116,1","-0,50","22,2","3,1","52434","78,2","8,6%","7,3%","24,8%"
"2076","Fractal Gaming","12,6%","-6%","18,2","23,3","-1,07","2,7","-0,5","1107","56,6","1,5%","3,1%","1,3%"
"2238","Fragbite","-160,7%","17%","-0,6","-1,5","-7,34","0,6",,"54","42,0","-2,2%","-42,2%","-14,7%"
"1539","Fram Skandinavien",,"-35%","-3,0","-3,6","0,56","4,5",,"27","44,6","-6,4%","-23,1%","-20,0%"
"587","Free2Move","-2883,4%","3%","-0,3","-0,4","-0,01","-8,1",,"7","57,1","7,1%","-19,8%","22,7%"
"2233","Freemelt","-48,6%","-7%","-0,7","-0,8","-0,54","0,4",,"210","66,8","-7,4%","-50,9%","89,7%"
"601","Freja eID","-521,0%","42%","-13,5","-27,7","-0,52","-87,1",,"237","49,9","3,0%","0,9%","-0,5%"
"2490","Frilans","-19,6%","-35%","2,7","1,1","-0,08","2,5","0,0","137","52,2","2,3%","14,8%","-0,8%"
"1316","Front Ventures","-54,1%","-0%","-22,8","-57,5",,"3,9",,"41","70,7","8,7%","-18,9%","129,8%"
"1423","Frontwalker","-171,7%","2%","-1,7","-4,1","0,02","2,8",,"39","56,6","5,1%","-0,9%","6,5%"
"560","FX International","-69,4%","-4%","-0,6","-2,5","-0,07","0,4",,"8","54,1","-10,4%","-7,3%","-10,5%"
"383","G5 Entertainment","42,3%","-41%","5,9","4,2","-17,05","1,7","-2,0","1018","44,9","-2,1%","17,7%","-13,6%"
"454","Gabather",,"-69%","0,1","0,1",,"-0,5",,"12","34,2","-20,7%","-78,4%","-57,9%"
"1783","Game Chest","-33,0%","-63%","-23,1","-23,6","-0,02","3,0",,"17","61,3","-1,7%","-25,0%","61,2%"
"751","Gaming Corps","-366,0%","-24%","-4,8","-4,6","-0,04","10,6",,"151","59,6","3,3%","17,5%","15,3%"
"1383","Gapwaves","-81,7%","-31%","-7,3","-8,1","-0,69","4,3",,"440","59,4","5,1%","-17,7%","5,7%"
"1011","Garo","-9,1%","26%","-22,9","-24,1","-0,34","1,8",,"990","37,4","-1,7%","-6,5%","-13,3%"
"2532","Garpco","3,3%","18%","17,8","-24,8","-30,83","1,2",,"246","44,9","0,1%","-3,1%","6,8%"
"1372","Gasporox","-12,1%","-17%","-27,5","-19,0","-0,94","2,5",,"73","46,4","-3,2%","-16,5%","-1,1%"
"297","Generic Sweden","130,0%","-46%","20,4","20,1","0,82","13,0","1,6","720","54,9","2,3%","15,3%","0,0%"
"1953","Genova Property","1,2%","55%","59,4","-15,8","-13,47","0,6","0,1","1898","27,2","-5,2%","-2,5%","-13,3%"
"298","Genovis","25,4%","-28%","25,5","22,7","0,22","5,5","-0,8","1261","32,5","-9,5%","-3,7%","-29,7%"
"88","Getinge","3,4%","16%","24,7","2513,9","-16,72","1,8","-1,1","59921","54,1","-0,0%","7,7%","3,3%"
"2547","GiG Software","-151,6%","-6%","-0,6","-1,3","-0,11","1,0",,"590","51,5","0,4%",,"-1,5%"
"2288","Gigasun","-2,1%","49%","23,4","-9,1","-4,83","0,3",,"176","50,7","-4,4%","-2,1%","-11,5%"
"577","Glycorex Transplantation","-36,0%","0%","-14,2","1472,0",,"4,5",,"158","41,0","-1,6%","39,2%","-19,0%"
"1350","Gold Town Games","-31,8%","39%","-2,4","-3,4","-0,09","0,5",,"4","42,8","-15,6%","-23,4%","-29,4%"
"1714","Gomero Group","15,2%","-17%","22,8","-60,9","-0,86","3,3","0,1","93","58,4","8,2%","5,8%","4,0%"
"1333","GomSpace","-77,0%","16%","-15,3",,,"15,5",,"1073","60,3","-1,7%","10,8%","79,5%"
"2136","Goobit Group","3,1%","-17%","-5,1","3,6","0,02","1,9","0,8","30","45,9","-7,4%","-18,1%","-9,6%"
"1547","Goodbye Kansas",,"3%","-1,5","-2,0","0,16","-4,0",,"75","45,3","-23,7%","111,3%","-9,5%"
"2521","Gosol Energy","-122,5%","-55%","7,6","-6,8",,"2,8","-0,2","79","52,0","-1,4%","-11,7%","-5,6%"
"2487","Gotlandsbolaget A","6,6%","-56%","7,3","-11,6","-477,70","1,0","-2,0","5350","51,4","1,0%","-3,4%","0,9%"
"2488","Gotlandsbolaget B","6,6%","-56%","7,1","-11,2","-477,70","1,0","-2,0","5300","49,2","2,1%","-1,9%","-0,9%"
"582","Grangex","-31,4%","0%","-1,7","-0,4","-15,79","-11,0",,"132","50,8","0,1%","-1,9%","-3,7%"
"459","Greater Than","-3,1%","-37%","-179,5","-14,0","-0,54","7,0",,"373","41,5","-2,2%","-21,9%","-8,1%"
"1678","Green Landscaping","4,8%","36%","13,8","28,1","-7,05","2,2","-1,9","3590","31,5","-2,6%","-9,5%","-6,6%"
"2534","Greenmerc","29,2%","-27%","12,3","-5,3","-2,10","2,6","0,0","152","58,1","3,8%","0,4%","6,4%"
"312","Gruvaktiebolaget Viscaria","-3,3%","-12%","-41,6","-4,8","-4,24","1,5",,"2394","66,3","7,4%","-4,4%","16,0%"
"426","Gränges","7,9%","23%","11,5","-11,1","-19,58","1,2","42,2","12683","35,9","-10,2%","3,5%","-12,6%"
"483","Guard Therapeutics",,"-97%","-1,3","-1,4",,"5,0",,"188","38,0","-6,1%","-13,4%","-25,0%"
"580","Guideline Geo","2,7%","-7%","24,8","-9,5","-2,02","0,8","-0,4","107","46,7","-2,1%","-3,4%","-3,9%"
"511","Gullberg & Jansson","-4,8%","-2%","-14,6","10,4","-0,04","1,0",,"122","50,7","2,8%","-19,9%","-8,8%"
"1600","H&D Wireless","-284,6%","-2%","-0,3","-0,4","-0,00","0,9",,"6","65,4","13,0%","-67,8%","33,3%"
"1621","HAKI Safety A","3,2%","30%","16,5","-28,2","-1,37","1,0","-0,5","705","46,9","-2,6%","-2,6%","-3,0%"
"142","HAKI Safety B","3,2%","30%","15,8","-27,0","-1,37","1,0","-0,5","656","45,8","-1,6%","-4,8%","-7,0%"
"917","Hamlet BioPharma","-120,5%","-41%","-13,6","-11,8","-0,00","9,8",,"684","47,1","-2,4%","2,5%","-11,5%"
"204","Handelsbanken A","0,9%",,"6,4","3,7","7,95","1,1","-5,0","224337","20,6","-8,7%","13,8%","-16,0%"
"1612","Handelsbanken B","0,9%",,"9,0","5,2","7,95","1,5","-7,0","314032","29,7","-8,1%","22,1%","-20,2%"
"301","Hansa Biopharma","-56,7%","34%","-3,5","-2,9","-0,00","2,3",,"1519","41,9","-1,4%","-29,5%","-14,4%"
"403","Hanza","5,2%","19%","16,2","-61,5","-14,70","2,1","-0,5","3176","37,9","-6,1%","17,0%","-10,0%"
"94","Havsfrun Investment","-5,2%","-100%","-22,0","-13,0",,"2,0",,"220","48,4","0,9%","29,9%","19,0%"
"2280","Haypp Group","10,8%","14%","44,9","36,2","-4,03","4,1","0,1","2780","60,3","-0,6%","3,1%","1,3%"
"95","Heba","1,4%","44%","49,2","-18,5","-4,77","0,7","-1,3","4417","39,7","-1,7%","-8,2%","-12,3%"
"585","Hedera","-2,5%","15%","69,8","837,7",,"0,5",,"49","27,9","-9,3%","6,7%","-29,7%"
"404","Heliospectra","-117,2%","-5%","-1,6","-1,4","-0,00","4,8",,"76","54,2","8,8%","-29,6%","61,7%"
"2127","Hemnet","26,4%","18%","54,9","64,1","-0,25","27,6","1,6","34785","53,4","-1,3%","4,5%","-10,8%"
"2137","Hemply Balance","-89,5%","-36%","-6,3","1,9",,"3,8",,"4","45,4","-11,9%","-4,1%","-24,3%"
"97","Hennes & Mauritz","11,6%","35%","16,9","13,9","-7,46","4,7","1,1","217423","44,2","-2,6%","-9,7%","-6,3%"
"2537","Hernö Gin","6,8%","-12%","20,6","-4,2","-0,93","1,3","-1,2","140","38,0","-2,6%","-18,8%","-10,7%"
"98","Hexagon","7,1%","18%","19,9","32,5","-0,30","2,3","1,3","291786","32,5","-4,3%","10,0%","-11,9%"
"405","Hexatronic","5,1%","27%","11,0","18,1","-2,48","1,2","-0,2","5104","22,7","-9,7%","-28,5%","-20,9%"
"2200","Hexicon","-82,0%","122%","-8,9","-4,1","-0,42","-0,3",,"85","69,8","19,7%","-39,8%","32,0%"
"99","Hexpol","13,5%","9%","10,4","27,6","-4,38","1,9","-1,2","30638","29,9","-9,0%","-5,6%","-15,3%"
"303","Hifab","27,9%","8%","9,5","10,6","-0,01","2,8","0,1","237","53,8","-1,1%","10,1%","6,6%"
"2385","High Coast Distillery","0,3%","24%","20,2","-13,2","-4,30","2,3","-13,5","246","50,7","1,5%","0,9%","-0,5%"
"2287","Hilbert Group","-139,0%","36%","-7,9","-8,3","-0,09","11,8",,"331","43,1","-3,0%","13,0%","-8,0%"
"101","HMS Networks","4,7%","40%","49,5","-6,4","-92,69","6,2","-1,5","22714","41,4","-2,6%","14,0%","-7,4%"
"2418","Hoi Publishing","-22,2%","5%","-0,8","-2,6","-0,21","0,7",,"6","51,8","1,7%","-23,5%","2,7%"
"742","Hoist Finance","1,5%",,"5,0","-0,5","-200,92","1,0","0,1","6505","43,2","-0,4%","-2,5%","-5,3%"
"971","Holdflight","91,9%","-36%","-0,7","1,2","0,03","0,7","0,0","10","62,5","12,1%","-14,4%","22,8%"
"1613","Holmen A","3,8%","4%","17,3","51,4","-13,16","1,1","-1,0","62730","28,7","-4,6%","-0,3%","-7,0%"
"102","Holmen B","3,8%","4%","17,6","52,3","-13,16","1,1","-1,0","63965","32,3","-4,6%","0,1%","-7,0%"
"534","HomeMaid","32,3%","19%","14,6","16,8","1,84","9,1","0,2","485","61,1","2,4%","24,6%","7,6%"
"1755","Hoodin","-207,0%","-41%","-3,5","-3,5","-0,02","4,4",,"19","72,0","22,8%","-14,9%","114,0%"
"400","Hotel Fast","3,3%","63%","6,2","-0,9","-4,17","0,6",,"15","54,7","2,9%","-70,5%","-15,4%"
"2395","Hubbster","-72,2%","4%","-0,3","5,9","-0,03","0,3",,"2","29,2","-42,1%","-51,4%","-73,6%"
"1602","Hubso Group","-4514,2%","-1%","-0,0",,,"1,6",,"2","61,4","-20,7%","-69,4%","100,0%"
"103","Hufvudstaden A","2,1%","21%","28,2","135,9","-4,91","0,8","-1,1","24148","45,1","-1,0%","-5,6%","-6,2%"
"1010","Humana","2,0%","46%","15,3","21,1","-10,43","0,7","-0,6","2288","53,1","-4,4%","15,3%","-6,2%"
"431","Humble Group","1,7%","17%","15,5","5815,2","-0,67","0,8","0,2","4249","36,4","-4,4%","-3,5%","-15,7%"
"1940","Hunter Capital","31,9%","-19%","-31,2","-2,0","-1,47","1,2","0,0","38","53,7","-1,5%","45,9%","-14,4%"
"1615","Husqvarna A","3,4%","25%","16,1","9,5","-4,32","1,1","-0,5","27463","30,4","-7,4%","-16,3%","-13,2%"
"104","Husqvarna B","3,4%","25%","16,1","9,6","-4,32","1,1","-0,5","27509","29,0","-7,6%","-16,2%","-13,2%"
"877","Hybricon","5,1%","-43%","41,1","-17,8","0,01","1,3","0,5","15","49,1","-7,0%","4,2%","-11,7%"
"2440","I Love Lund","-19,2%","-9%","-12,8","-4,9",,"1,0",,"41","58,3","-0,6%","2,3%","21,8%"
"106","I.A.R Systems","37,3%","-15%","13,6","20,0","-4,19","3,7","0,1","1767","47,3","-5,9%","-8,0%","-8,3%"
"1689","Iconovo","-37,8%","-12%","-0,7","-0,6","-1,46","0,3",,"59","34,7","-6,7%","-36,3%","-19,2%"
"2108","Idun Industrier","2,1%","28%","23,3","118,4","-22,02","5,9","14,2","3914","57,4","0,3%","16,2%","3,0%"
"108","Image Systems","6,8%","3%","24,8","15,8","-0,29","1,7","0,1","211","54,3","2,8%","26,9%","17,9%"
"924","Immunovia",,"-75%","-0,2","-0,2",,"3,9",,"71","26,8","-16,2%","-52,5%","-34,1%"
"304","Impact Coatings","-14,1%","-11%","-9,2","-3,2","-0,19","1,7",,"318","41,8","-2,3%","-19,2%","-13,5%"
"1972","Implantica","-64,4%","-61%","-4,7","-5,3","0,00","1,8",,"2094","36,4","-1,0%","-5,7%","-14,8%"
"1779","InCoax Networks","-17,7%","-2%","-9,1","-3,3","-0,24","1,6",,"217","49,8","1,1%","-16,7%","-5,4%"
"1616","Industrivärden A","7,7%","4%","12,9","44,6","-10,59","1,0","-0,2","159198","30,2","-3,2%","6,4%","-9,2%"
"109","Industrivärden C","7,7%","4%","12,9","44,7","-10,59","1,0","-0,2","159371","31,5","-3,1%","6,7%","-9,0%"
"110","Indutrade","11,5%","24%","27,4","67,6","-6,87","6,1","-9,2","102156","34,4","-3,3%","2,2%","-8,3%"
"1075","Infant Bacterial",,"-93%","-2,6","-3,4",,"3,6",,"606","68,4","12,3%","-31,7%","18,1%"
